"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","G","KP","AT","SOT","TkW","DIS","YC","SYC","RC","ACNC","Int","CLR","CoS","AER","OG","GAD","CS"
"*03eki*","Cheikhou Kouyate","CRY","M","158","FA","TOT 1<br/>@CRY 1 F","172.5","4.93","0%","0%","35","1","10","2","4","37","26","4","0","0","2","38","55","17","89","0","2","10"
"*035mq*","Isaac Hayden","NEW","M","159","FA","LIV 3<br/>@NEW 1 F","172","5.93","0%","0%","29","1","15","4","3","28","17","4","0","1","7","36","34","28","47","0","3","8"
"*04rhd*","Fabinho","LIV","M","160","Willy B","LIV 3<br/>@NEW 1 F","172","6.14","0%","0%","28","2","19","3","4","39","9","6","0","0","4","35","18","9","39","0","0","6"
"*03rxs*","Harry Wilson","BOU","M","162","FA","BOU 3<br/>@EVE 1 F","171.5","5.53","98%","0%","31","7","14","1","19","14","20","2","0","0","4","12","10","18","5","0","0","2"
"*03r93*","Joseph Gomez","LIV","D","161","FA","LIV 3<br/>@NEW 1 F","171.5","6.12","3%","+1%","28","0","5","0","0","16","3","7","0","0","3","41","52","8","63","0","16","12"
"*02m5c*","Phil Bardsley","BUR","D","163","Ryan C","BHA 2<br/>@BUR 1 F","170.25","8.11","0%","0%","21","0","10","2","5","37","4","6","0","0","6","29","65","4","36","0","19","9"
"*03juz*","Toby Alderweireld","TOT","D","164","Ryan C","TOT 1<br/>@CRY 1 F","170","5.15","0%","0%","33","2","11","2","4","29","5","7","0","0","3","26","170","0","72","1","39","7"
"*02los*","Shane Long","SOU","F","165","FA","SHU 1<br/>@SOU 3 F","168.5","6.48","0%","0%","26","2","20","3","14","9","21","0","0","0","3","3","15","4","112","0","0","5"
"*04abb*","Phil Foden","MCI","M","167","Wee Joe","NOR 0<br/>@MCI 5 F","167.5","7.28","97%","+5%","23","5","18","2","15","9","16","0","0","0","5","7","2","23","9","0","0","4"
"*04fk8*","Victor Lindelof","MUN","D","169","FA","MUN 2<br/>@LEI 0 F","165.5","4.73","1%","0%","35","1","4","0","1","15","4","6","0","0","0","26","118","5","91","1","32","12"
"*02w6v*","Christian Benteke","CRY","F","168","FA","TOT 1<br/>@CRY 1 F","165.5","6.9","0%","0%","24","2","19","1","19","5","22","4","0","1","2","4","28","15","139","0","0","5"
"*0435t*","Ilkay Gundogan","MCI","M","170","Tim O","NOR 0<br/>@MCI 5 F","163.5","5.27","1%","0%","31","2","34","1","8","17","13","7","0","0","6","30","13","18","10","0","0","7"
"*04gyl*","Benjamin Mendy","MCI","D","171","Wee Joe","NOR 0<br/>@MCI 5 F","162","8.53","0%","0%","19","0","20","2","1","13","16","3","0","0","22","17","16","19","16","0","12","9"
"*03jab*","Federico Fernandez","NEW","D","172","FA","LIV 3<br/>@NEW 1 F","161.25","5.04","0%","0%","32","2","4","3","6","24","3","8","0","0","5","22","179","10","62","1","42","8"
"*032ab*","Erik Pieters","BUR","D","173","OATW","BHA 2<br/>@BUR 1 F","161.25","6.72","0%","0%","24","0","18","5","3","31","7","2","0","0","10","28","47","4","32","0","32","6"
"*02lof*","Ryan Fredericks","WHU","D","174","FA","AVL 1<br/>@WHU 1 F","158.5","5.87","0%","0%","27","0","22","3","0","53","13","7","0","0","14","26","60","11","35","0","39","7"
"*0329y*","Joel Ward","CRY","D","175","Tim O","TOT 1<br/>@CRY 1 F","157.25","5.42","0%","0%","29","0","5","1","1","43","13","4","0","-1","5","52","87","8","49","0","36","7"
"*02ope*","Olivier Giroud","CHE","F","176","Wee Joe","WOL 0<br/>@CHE 2 F","156.5","8.69","0%","0%","18","8","8","1","19","2","8","1","0","0","0","2","13","3","49","0","0","6"
"*03arh*","Kurt Zouma","CHE","D","177","Noah B","WOL 0<br/>@CHE 2 F","156.5","5.59","0%","0%","28","0","1","0","5","14","5","6","0","0","0","54","108","8","103","1","37","7"
"*04f6o*","Will Hughes","WAT","M","179","Tim O","WAT 2<br/>@ARS 3 F","155.5","5.18","2%","0%","30","1","25","1","3","45","32","9","0","0","10","35","28","19","27","0","0","5"
"*0558o*","Dani Ceballos","ARS","M","178","OATW","WAT 2<br/>@ARS 3 F","155.5","6.48","0%","0%","24","0","29","2","3","25","30","1","0","0","5","31","12","25","9","0","0","7"
"*02oq6*","Luke Shaw","MUN","D","181","FA","MUN 2<br/>@LEI 0 F","155","6.46","54%","+3%","24","0","18","0","5","19","3","7","0","0","7","22","50","23","30","0","15","8"
"*03rxb*","Angelo Ogbonna","WHU","D","180","FA","AVL 1<br/>@WHU 1 F","155","5","0%","0%","31","2","2","0","4","23","2","4","0","0","0","32","124","4","101","1","44","7"
"*02lz9*","Alex Oxlade-Chamberlain","LIV","M","182","Wee Joe","LIV 3<br/>@NEW 1 F","153","5.1","0%","0%","30","4","17","1","10","9","23","1","0","0","7","22","8","27","13","1","0","9"
"*02lpf*","Ross Barkley","CHE","M","183","FA","WOL 0<br/>@CHE 2 F","152","7.24","11%","-2%","21","1","24","5","12","9","32","0","0","0","2","8","8","27","12","0","0","5"
"*03ull*","Nicolas Otamendi","MCI","D","184","FA","NOR 0<br/>@MCI 5 F","152","6.33","0%","0%","24","2","4","1","7","14","2","3","0","0","0","19","72","3","58","0","21","7"
"*038ze*","Alex Iwobi","EVE","M,F","185","BUK","BOU 3<br/>@EVE 1 F","151.5","6.06","83%","+7%","25","1","24","0","10","18","16","0","0","0","11","13","10","36","9","0","0","4"
"*02lnq*","Paul Pogba","MUN","M","186","Noah B","MUN 2<br/>@LEI 0 F","150","9.38","0%","0%","16","1","30","4","8","8","34","1","0","0","1","5","10","27","28","0","0","6"
"*03r8t*","Matt Ritchie","NEW","M","187","Laeka B","LIV 3<br/>@NEW 1 F","149","8.28","0%","0%","18","2","31","1","8","15","7","4","0","0","9","12","28","8","21","0","5","8"
"*03g40*","Kelechi Iheanacho","LEI","F","188","Willy B","MUN 2<br/>@LEI 0 F","146.5","7.33","0%","0%","20","5","15","4","19","1","20","1","0","0","0","4","6","16","3","0","0","3"
"*051wl*","Wesley","AVL","F","189","BUK","AVL 1<br/>@WHU 1 F","146.5","6.98","0%","0%","21","5","11","1","18","7","19","3","0","0","0","4","23","12","66","0","0","6"
"*03ena*","Aaron Cresswell","WHU","D","190","FA","AVL 1<br/>@WHU 1 F","146.25","4.72","0%","0%","31","3","26","0","5","24","11","7","0","0","21","36","59","11","46","0","51","5"
"*051kp*","Onel Hernandez","NOR","M","191","Noah B","NOR 0<br/>@MCI 5 F","146","5.62","0%","0%","26","1","20","2","8","19","38","0","0","0","2","19","8","44","6","0","0","1"
"*04rim*","Adam Masina","WAT","D","192","FA","WAT 2<br/>@ARS 3 F","145.75","5.61","0%","0%","26","1","11","0","3","21","13","3","0","0","13","28","61","9","63","0","31","6"
"*0436h*","Lys Mousset","SHU","F","193","FA","SHU 1<br/>@SOU 3 F","145.5","4.85","0%","0%","30","6","12","4","9","5","38","1","0","0","1","4","2","27","21","0","0","3"
"*04u6m*","Bernard","EVE","M,F","194","FA","BOU 3<br/>@EVE 1 F","145","5.37","0%","0%","27","3","24","2","5","19","33","2","0","0","6","16","8","29","1","0","0","9"
"*02y6o*","Nathan Ake","BOU","D","195","FA","BOU 3<br/>@EVE 1 F","144.5","4.98","24%","+1%","29","2","7","2","7","23","5","2","0","0","0","33","148","3","61","0","46","4"
"*02ygz*","Moussa Sissoko","TOT","M","196","Ryan C","TOT 1<br/>@CRY 1 F","144","4.97","0%","0%","29","2","16","1","4","24","21","8","0","0","2","31","36","38","25","0","3","7"
"*04e1h*","Dale Stephens","BHA","M","197","FA","BHA 2<br/>@BUR 1 F","144","4.36","0%","0%","33","0","18","1","2","44","12","8","0","0","0","58","42","10","20","0","0","6"
"*037sc*","Erik Lamela","TOT","M","198","FA","TOT 1<br/>@CRY 1 F","143.5","5.74","0%","0%","25","2","18","5","10","21","40","3","0","0","1","7","9","32","5","0","0","5"
"*0570n*","Joao Cancelo","MCI","D","199","Wee Joe","NOR 0<br/>@MCI 5 F","143","8.41","0%","0%","17","0","17","0","3","23","10","4","0","0","7","22","16","35","19","0","10","5"
"*02oq7*","Jack Stephens","SOU","D","200","FA","SHU 1<br/>@SOU 3 F","141.25","5.04","0%","0%","28","1","8","3","2","27","5","4","0","1","0","30","111","7","51","0","38","7"
"*0522s*","Che Adams","SOU","F","201","FA","SHU 1<br/>@SOU 3 F","141","4.7","0%","0%","30","4","13","4","10","5","19","0","0","0","1","2","8","18","37","0","0","4"
"*04y92*","Bukayo Saka","ARS","F","203","FA","WAT 2<br/>@ARS 3 F","140.5","5.4","100%","0%","26","1","21","6","4","21","23","6","0","0","7","12","11","31","8","0","9","7"
"*03jly*","Andreas Pereira","MUN","M","202","FA","MUN 2<br/>@LEI 0 F","140.5","5.62","7%","0%","25","1","31","3","14","14","43","3","0","0","5","6","5","18","10","0","0","6"
"*03r9c*","Cedric Soares","SOU/ARS","D","204","FA","WAT 2<br/>@ARS 3 F","139.5","6.64","0%","0%","21","1","12","1","5","32","11","1","0","0","14","21","44","6","22","0","17","4"
"*04u6j*","Martin Montoya","BHA","D","205","BUK","BHA 2<br/>@BUR 1 F","139.5","5.17","0%","0%","27","0","21","1","3","30","12","5","0","0","14","29","30","12","20","0","22","6"
"*04s60*","Jannik Vestergaard","SOU","D","207","Wee Joe","SHU 1<br/>@SOU 3 F","139.25","7.33","0%","0%","19","1","6","0","5","12","1","3","0","0","1","24","95","3","81","0","26","4"
"*03sd5*","Manuel Lanzini","WHU","M","208","FA","AVL 1<br/>@WHU 1 F","139","5.79","0%","0%","24","0","31","3","7","7","19","1","0","0","3","9","3","34","5","0","0","2"
"*04qos*","Issa Diop","WHU","D","209","FA","AVL 1<br/>@WHU 1 F","138.75","4.34","2%","+1%","32","3","5","1","7","16","5","8","0","0","0","47","161","4","80","0","54","4"
"*04tig*","Fabian Schar","NEW","D","210","FA","LIV 3<br/>@NEW 1 F","137","6.23","28%","0%","22","2","4","1","6","22","5","5","0","0","1","51","66","17","35","0","30","4"
"*04tzt*","Jefferson Lerma","BOU","M","211","FA","BOU 3<br/>@EVE 1 F","136.5","4.14","22%","-4%","33","1","12","2","2","33","18","11","1","1","0","54","49","22","55","0","0","4"
"*02opl*","Jack Cork","BUR","M","212","FA","BHA 2<br/>@BUR 1 F","134.5","4.48","0%","0%","30","0","12","0","6","24","36","1","0","0","1","29","48","27","53","0","0","12"
"*02m4d*","Craig Dawson","WAT","D","213","FA","WAT 2<br/>@ARS 3 F","134.5","4.64","0%","0%","29","2","5","0","7","17","3","6","0","0","1","34","112","2","102","0","49","4"
"*03rec*","Tyrone Mings","AVL","D","214","FA","AVL 1<br/>@WHU 1 F","134","4.06","12%","-1%","33","2","7","2","4","11","4","7","0","0","1","33","184","12","66","0","53","6"
"*0381p*","Mesut Ozil","ARS","M","215","BUK","WAT 2<br/>@ARS 3 F","134","7.44","0%","0%","18","1","38","3","3","8","21","1","0","0","3","5","1","17","1","0","0","5"
"*02oqi*","Jan Vertonghen","TOT","D","216","FA","TOT 1<br/>@CRY 1 F","133.75","5.82","0%","0%","23","1","3","1","2","23","7","2","0","0","1","31","69","5","60","0","23","4"
"*0436l*","Christian Kabasele","WAT","D","217","FA","WAT 2<br/>@ARS 3 F","133.25","4.94","0%","0%","27","0","5","2","1","22","5","1","1","2","0","37","123","8","57","0","34","7"
"*04s1e*","Andriy Yarmolenko","WHU","F","218","FA","AVL 1<br/>@WHU 1 F","132","5.74","0%","0%","23","5","19","1","13","8","12","2","0","0","4","6","4","9","4","0","0","3"
"*043c1*","Oleksandr Zinchenko","MCI","D,M","221","FA","NOR 0<br/>@MCI 5 F","131","6.89","1%","0%","19","0","20","0","3","20","10","0","1","1","13","15","20","3","25","0","11","7"
"*02m6a*","Gary Cahill","CRY","D","219","FA","TOT 1<br/>@CRY 1 F","131","5.24","0%","0%","25","0","3","1","5","8","5","1","0","0","0","18","106","4","84","0","35","7"
"*0574a*","Giovani Lo Celso","TOT","M","220","FA","TOT 1<br/>@CRY 1 F","131","4.68","0%","0%","28","0","29","3","3","29","33","6","0","0","2","12","17","31","7","0","0","6"
"*0435m*","Granit Xhaka","ARS","M","223","FA","WAT 2<br/>@ARS 3 F","128.5","4.15","80%","+1%","31","1","16","2","3","24","12","10","0","0","3","21","54","25","45","0","0","10"
"*03v6s*","Mason Holgate","EVE","D","222","FA","BOU 3<br/>@EVE 1 F","128.5","4.76","0%","0%","27","0","4","4","5","26","6","5","0","0","1","32","94","9","41","0","33","5"
"*04mi4*","Callum Hudson-Odoi","CHE","F","224","FA","WOL 0<br/>@CHE 2 F","128","5.82","51%","-2%","22","1","20","5","4","6","18","1","0","0","13","2","4","31","2","0","0","2"
"*02m87*","Oriol Romeu","SOU","M","225","FA","SHU 1<br/>@SOU 3 F","128","4.27","0%","0%","30","0","19","0","0","36","5","5","0","0","3","32","28","12","39","0","0","5"
"*02lzn*","Theo Walcott","EVE","F","226","FA","BOU 3<br/>@EVE 1 F","127.5","5.1","0%","0%","25","2","19","4","10","8","28","1","0","0","10","8","1","16","5","0","0","4"
"*03pig*","Jamaal Lascelles","NEW","D","227","FA","LIV 3<br/>@NEW 1 F","127","5.29","0%","0%","24","1","2","0","2","3","4","5","0","0","0","29","112","4","76","0","31","8"
"*03r8i*","Steve Cook","BOU","D","228","Tim O","BOU 3<br/>@EVE 1 F","126.75","4.37","0%","0%","29","1","4","0","2","11","3","6","0","1","0","45","153","2","111","0","47","3"
"*02lq4*","Shkodran Mustafi","ARS","D","229","FA","WAT 2<br/>@ARS 3 F","126.25","8.42","0%","0%","15","0","3","2","4","10","1","2","0","0","1","18","67","3","64","0","17","4"
"*02lp7*","Andros Townsend","CRY","M","230","FA","TOT 1<br/>@CRY 1 F","126","5.25","0%","0%","24","1","13","1","5","22","33","0","0","0","15","16","5","33","5","0","0","3"
"*046c5*","Jarrod Bowen","HUL/WHU","F","231","Laeka B","AVL 1<br/>@WHU 1 F","125.5","9.65","100%","0%","13","1","15","4","7","16","14","0","0","0","9","13","4","15","5","0","0","1"
"*03fgo*","Dominic Solanke","BOU","F","232","FA","BOU 3<br/>@EVE 1 F","125","3.91","62%","-4%","32","3","15","2","8","3","55","1","0","0","1","8","15","27","63","0","0","1"
"*02m7w*","David Luiz","ARS","D","233","FA","WAT 2<br/>@ARS 3 F","124.75","3.78","0%","0%","33","2","4","1","8","16","9","5","0","2","2","30","125","4","51","0","38","8"
"*04rhe*","Naby Keita","LIV","M","234","Laeka B","LIV 3<br/>@NEW 1 F","123.5","6.86","0%","0%","18","2","15","3","7","10","10","1","0","0","0","11","2","21","9","0","0","5"
"*03aoj*","Nemanja Matic","MUN","M","235","FA","MUN 2<br/>@LEI 0 F","121.5","5.79","0%","0%","21","0","15","2","2","23","17","3","0","0","2","23","25","20","30","0","0","10"
"*0522r*","Moussa Djenepo","SOU","M","236","FA","SHU 1<br/>@SOU 3 F","120","6.67","0%","0%","18","2","11","2","8","21","25","4","0","1","4","10","8","45","3","0","0","2"
"*056iy*","Pedro Neto","WOL","F","237","FA","WOL 0<br/>@CHE 2 F","119","4.1","95%","-2%","29","3","14","3","6","4","16","3","0","0","7","7","3","30","6","0","0","1"
"*02lk9*","Martin Kelly","CRY","D","238","FA","TOT 1<br/>@CRY 1 F","115.75","6.09","0%","0%","19","0","6","1","0","17","3","0","0","0","6","15","73","5","32","0","16","6"
"*05gcp*","Tomas Soucek","WHU","M","239","NEAL","AVL 1<br/>@WHU 1 F","114.5","8.81","43%","-3%","13","3","5","0","8","13","1","0","0","0","0","23","33","0","68","1","0","1"
"*02vls*","Alexander Tettey","NOR","M","240","FA","NOR 0<br/>@MCI 5 F","114.5","3.82","0%","0%","30","1","5","1","4","21","10","5","0","0","1","43","64","13","37","0","7","5"
"*03dxr*","Ashley Barnes","BUR","F","241","Tim O","BHA 2<br/>@BUR 1 F","114","6","0%","0%","19","6","5","0","12","4","19","4","0","0","0","6","8","7","61","0","0","8"
"*02rlu*","Craig Cathcart","WAT","D","242","FA","WAT 2<br/>@ARS 3 F","113.75","3.92","0%","0%","29","0","2","0","1","25","2","7","0","0","1","22","135","4","64","0","37","9"
"*04sft*","Yves Bissouma","BHA","M","243","FA","BHA 2<br/>@BUR 1 F","113.5","5.16","2%","0%","22","1","4","0","7","37","24","4","0","0","1","22","22","34","17","0","0","4"
"*02lpl*","Seamus Coleman","EVE","D","244","FA","BOU 3<br/>@EVE 1 F","113.5","4.2","0%","0%","27","0","9","1","4","31","15","3","1","1","3","24","32","39","28","0","28","5"
"*03hvn*","Javier Manquillo","NEW","D","245","FA","LIV 3<br/>@NEW 1 F","113","5.38","0%","0%","21","0","5","1","0","25","2","5","0","0","5","20","48","13","16","0","14","8"
"*05247*","Tanguy Ndombele","TOT","M","246","FA","TOT 1<br/>@CRY 1 F","112.5","5.36","0%","0%","21","2","12","2","4","15","20","3","0","0","1","13","6","36","7","0","0","1"
"*04mqu*","Aymeric Laporte","MCI","D","247","Laeka B","NOR 0<br/>@MCI 5 F","111.75","7.45","0%","0%","15","1","3","0","2","6","1","1","0","0","0","19","25","2","24","0","5","8"
"*04qr4*","Kortney Hause","AVL","D","248","FA","AVL 1<br/>@WHU 1 F","111.5","6.19","0%","0%","18","1","2","0","3","10","8","3","0","0","0","20","94","9","98","0","34","2"
"*046v3*","Roberto Pereyra","WAT","M","249","FA","WAT 2<br/>@ARS 3 F","110.5","3.95","0%","0%","28","3","20","0","9","9","29","4","0","0","4","12","5","20","4","0","0","5"
"*03pie*","Divock Origi","LIV","F","250","FA","LIV 3<br/>@NEW 1 F","110","3.93","0%","0%","28","4","8","3","6","9","12","1","0","0","3","4","5","12","18","0","0","2"
"*052ca*","Ezri Konsa","AVL","D","251","FA","AVL 1<br/>@WHU 1 F","109.25","4.37","34%","-1%","25","1","11","2","4","10","5","3","0","0","6","21","63","6","48","0","39","6"
"*02ljr*","Conor Coady","WOL","D","252","FA","WOL 0<br/>@CHE 2 F","107.75","2.84","0%","0%","38","0","5","0","0","23","0","5","0","0","0","27","111","5","32","0","40","13"
"*04ug0*","Sean Longstaff","NEW","M","254","FA","LIV 3<br/>@NEW 1 F","107.5","4.67","12%","0%","23","1","15","2","7","19","16","2","0","1","6","21","20","7","17","0","0","2"
"*056iz*","Moise Kean","EVE","F","253","FA","BOU 3<br/>@EVE 1 F","107.5","3.71","0%","0%","29","2","10","2","13","6","20","1","0","0","2","6","1","25","11","0","0","1"
"*02lpr*","Shane Duffy","BHA","D","255","FA","BHA 2<br/>@BUR 1 F","106.5","5.61","0%","0%","19","1","2","0","1","9","3","2","0","0","1","21","68","3","65","0","18","3"
"*02lls*","Marc Albrighton","LEI","M","257","FA","MUN 2<br/>@LEI 0 F","106","5.3","0%","0%","20","0","20","3","2","16","9","2","0","0","10","9","8","15","3","0","0","3"
"*03yq8*","Demarai Gray","LEI","M","258","FA","MUN 2<br/>@LEI 0 F","106","5.05","0%","0%","21","2","16","4","7","6","18","1","0","0","7","5","3","10","2","0","0","1"
"*02rn6*","James Tomkins","CRY","D","259","FA","TOT 1<br/>@CRY 1 F","104.75","5.82","0%","0%","18","1","2","1","3","18","1","5","0","0","0","23","93","1","55","0","23","3"
"*047j1*","Sofiane Boufal","SOU","M","260","FA","SHU 1<br/>@SOU 3 F","104","5.2","0%","0%","20","0","15","3","7","7","41","2","0","0","4","3","0","50","7","0","0","1"
"*04g1w*","Antonio Rudiger","CHE","D","261","FA","WOL 0<br/>@CHE 2 F","104","5.2","0%","0%","20","2","5","0","3","19","3","3","0","0","1","13","54","3","56","1","24","5"
"*04fkc*","Francisco Femenia Far","WAT","D","262","FA","WAT 2<br/>@ARS 3 F","102.5","3.66","0%","0%","28","0","18","1","1","36","11","5","0","0","17","37","44","17","13","0","45","6"
"*02oo1*","Ben Davies","TOT","D","264","FA","TOT 1<br/>@CRY 1 F","101.5","5.64","1%","0%","18","0","9","0","1","16","9","6","0","0","10","24","40","9","43","0","16","4"
"*02ljq*","Andy Carroll","NEW","F","263","FA","LIV 3<br/>@NEW 1 F","101.5","5.34","0%","0%","19","0","12","4","3","4","11","1","0","0","2","1","24","5","88","0","0","2"
"*03dyl*","Jeffrey Schlupp","CRY","D,M","265","FA","TOT 1<br/>@CRY 1 F","101.5","5.97","0%","0%","17","3","6","1","10","10","16","2","0","0","2","13","9","12","19","0","3","4"
"*04jyc*","Davinson Sanchez","TOT","D","266","FA","TOT 1<br/>@CRY 1 F","100.75","3.47","0%","0%","29","0","0","2","3","26","6","6","0","0","0","34","119","8","52","0","37","4"
"*059j3*","Brandon Williams","MUN","D","267","Noah B","MUN 2<br/>@LEI 0 F","100.5","5.91","0%","0%","17","1","13","1","2","15","8","6","0","0","3","11","14","16","10","0","7","5"
"*02on3*","Matthew Lowton","BUR","D","268","FA","BHA 2<br/>@BUR 1 F","100.25","5.9","0%","0%","17","0","11","1","0","23","1","2","0","0","9","26","51","9","23","0","31","6"
"*03uln*","Pedro","CHE","F","269","FA","WOL 0<br/>@CHE 2 F","100","9.09","0%","0%","11","1","17","2","10","6","7","1","0","0","2","9","1","13","3","0","0","2"
"*02lzx*","Scott Dann","CRY","D","271","FA","TOT 1<br/>@CRY 1 F","99.5","6.22","0%","0%","16","0","5","1","2","4","1","0","0","0","1","14","64","4","37","0","14","5"
"*02m5m*","Ahmed El Mohamady","AVL","D","272","FA","AVL 1<br/>@WHU 1 F","99","5.5","0%","0%","18","1","21","1","1","9","2","1","0","0","20","13","20","7","27","0","26","2"
"*04s1d*","Matteo Guendouzi","ARS","M","273","FA","WAT 2<br/>@ARS 3 F","99","4.12","0%","0%","24","0","12","2","5","17","21","6","0","0","1","30","34","24","13","0","0","3"
"*0435s*","Joel Matip","LIV","D","274","FA","LIV 3<br/>@NEW 1 F","99","11","0%","0%","9","1","1","0","1","9","2","0","0","0","0","13","36","2","45","0","5","3"
"*04e1k*","Solly March","BHA","M","276","Tim O","BHA 2<br/>@BUR 1 F","98","5.16","1%","0%","19","0","13","1","8","13","30","2","0","0","10","21","10","15","16","0","0","4"
"*02llz*","Ciaran Clark","NEW","D","275","FA","LIV 3<br/>@NEW 1 F","98","7","0%","0%","14","2","1","0","4","12","1","3","0","0","0","13","78","6","31","0","14","4"
"*040ah*","Tom Davies","EVE","M","277","FA","BOU 3<br/>@EVE 1 F","97.5","3.25","0%","0%","30","1","6","1","5","17","19","8","0","0","3","33","26","19","34","0","0","5"
"*04rzo*","Lucas Torreira","ARS","M","278","FA","WAT 2<br/>@ARS 3 F","97.5","3.36","0%","0%","29","1","13","1","6","16","10","7","0","0","0","31","22","15","11","0","0","3"
"*02ltx*","Dan Gosling","BOU","M","279","FA","BOU 3<br/>@EVE 1 F","95.5","3.98","0%","0%","24","3","10","1","6","11","21","3","0","0","2","20","22","4","22","0","0","2"
"*055se*","Marvelous Nakamba","AVL","M","280","FA","AVL 1<br/>@WHU 1 F","95.5","3.29","0%","0%","29","0","12","0","1","29","12","5","0","0","0","38","33","11","23","0","0","1"
"*03bwz*","Harry Winks","TOT","M","281","FA","TOT 1<br/>@CRY 1 F","94.5","3.05","0%","0%","31","0","17","0","2","22","15","9","0","0","5","37","30","14","14","0","0","6"
"*04k4j*","Aaron Connolly","BHA","F","282","FA","BHA 2<br/>@BUR 1 F","94","3.92","0%","0%","24","3","6","3","13","7","21","0","0","0","0","0","3","5","19","0","0","5"
"*0329o*","Dwight Gayle","NEW","F","283","FA","LIV 3<br/>@NEW 1 F","94","4.7","0%","0%","20","4","6","2","10","9","10","2","0","0","2","2","9","2","20","0","0","4"
"*02llb*","James McCarthy","CRY","M","284","FA","TOT 1<br/>@CRY 1 F","94","2.85","0%","0%","33","0","17","0","3","44","10","9","0","0","0","27","9","6","14","0","0","2"
"*02rn4*","Junior Stanislas","BOU","M","285","Willy B","BOU 3<br/>@EVE 1 F","94","6.27","0%","0%","15","3","12","1","7","7","7","1","0","0","3","5","5","9","9","0","2","1"
"*04sau*","Fabian Balbuena","WHU","D","286","FA","AVL 1<br/>@WHU 1 F","93.5","5.5","0%","0%","17","1","1","0","4","12","1","2","0","0","0","26","68","2","53","0","24","3"
"*04fjx*","Sead Kolasinac","ARS","D","287","FA","WAT 2<br/>@ARS 3 F","93","3.58","0%","0%","26","0","10","2","0","19","12","4","0","0","6","24","32","16","26","0","24","4"
"*02t1j*","Calum Chambers","ARS","D","288","BUK","WAT 2<br/>@ARS 3 F","92.75","6.62","0%","0%","14","1","7","1","2","10","9","5","0","0","4","14","41","10","40","0","15","3"
"*0410i*","Fikayo Tomori","CHE","D","289","FA","WOL 0<br/>@CHE 2 F","92.25","6.15","0%","0%","15","1","4","0","3","16","3","3","0","0","1","20","43","10","33","0","18","4"
"*058vf*","Steven Alzate","BHA","F","290","FA","BHA 2<br/>@BUR 1 F","91.5","4.82","0%","0%","19","0","14","0","3","19","28","1","0","0","4","13","12","34","9","0","7","3"
"*051kg*","Max Aarons","NOR","D","291","FA","NOR 0<br/>@MCI 5 F","90.75","2.52","0%","0%","36","0","23","2","4","28","28","7","0","0","16","35","75","49","21","0","71","5"
"*03278*","Fernandinho","MCI","M","292","FA","NOR 0<br/>@MCI 5 F","90.5","3.02","0%","0%","30","0","8","1","1","32","5","7","1","2","0","25","82","12","76","1","24","10"
"*03m3q*","Ainsley Maitland-Niles","ARS","M","293","BUK","WAT 2<br/>@ARS 3 F","90.5","4.53","0%","0%","20","0","11","2","1","21","18","4","1","1","5","29","30","20","17","0","20","3"
"*05795*","Dennis Praet","LEI","M","294","FA","MUN 2<br/>@LEI 0 F","90.5","3.35","0%","0%","27","1","9","3","3","19","17","2","0","0","2","15","13","13","6","0","0","2"
"*030v5*","Andreas Christensen","CHE","D","296","FA","WOL 0<br/>@CHE 2 F","89.5","4.26","0%","0%","21","0","4","0","2","23","1","5","0","0","0","31","52","4","70","0","33","3"
"*04ril*","Sokratis","ARS","D","297","FA","WAT 2<br/>@ARS 3 F","88.5","4.66","0%","0%","19","2","2","0","2","16","5","6","0","0","0","14","64","5","56","0","25","4"
"*02t1p*","Billy Sharp","SHU","F","298","FA","SHU 1<br/>@SOU 3 F","88.5","3.54","0%","0%","25","3","15","2","7","5","30","1","0","1","1","1","2","14","19","0","0","4"
"*02lp5*","Adam Smith","BOU","D","299","FA","BOU 3<br/>@EVE 1 F","87.75","3.66","2%","+1%","24","0","10","1","1","34","16","7","0","0","6","25","51","25","34","0","37","4"
"*0521z*","James Justin","LEI","D","300","Laeka B","MUN 2<br/>@LEI 0 F","86.5","6.65","32%","-5%","13","0","12","1","0","18","13","1","0","0","7","9","24","8","21","1","10","4"
"*04mmx*","Michael Obafemi","SOU","F","301","FA","SHU 1<br/>@SOU 3 F","84.5","4.02","0%","0%","21","3","10","2","5","3","14","1","0","0","0","4","0","14","9","0","0","3"
"*05gcs*","Sander Berge","SHU","M","302","Laeka B","SHU 1<br/>@SOU 3 F","83","5.93","14%","0%","14","1","2","1","2","16","7","0","0","0","2","10","12","14","35","0","0","4"
"*05749*","Kieran Tierney","ARS","D","303","FA","WAT 2<br/>@ARS 3 F","83","5.53","0%","0%","15","1","6","2","2","15","5","2","0","0","8","9","30","11","9","0","11","2"
"*02lmz*","Tom Cleverley","WAT","M","304","FA","WAT 2<br/>@ARS 3 F","82.5","4.58","0%","0%","18","1","15","0","5","16","3","2","0","0","3","9","15","7","10","0","0","1"
"*04mqv*","Emerson","CHE","D","306","BUK","WOL 0<br/>@CHE 2 F","81.5","5.43","0%","0%","15","0","19","0","7","13","8","3","0","0","8","17","14","13","18","0","18","1"
"*02lpn*","Eric Dier","TOT","M","305","FA","TOT 1<br/>@CRY 1 F","81.5","4.29","0%","0%","19","0","7","2","1","12","4","5","0","0","0","19","58","4","65","0","10","3"
